time,actuator_1_input,actuator_2_input,actuator_3_input,cs19_pos_x,cs19_pos_y,cs19_pos_z,tip_pos_x,tip_pos_y,tip_pos_z
1771335101.6797612,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335102.012567,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335102.3457372,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335102.679997,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335103.0130298,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335103.4507647,0.1237554725115551,0.10896189708966075,0.00047068127101461676,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1771335103.5520182,0.5742274513788934,0.23129288211417587,0.07664524894564963,-7.441166585075164e-05,-5.710877980175995e-05,-0.1903835547353482,-0.00033197646746540714,-0.00024841163464464383,-0.3907870630139208
1771335103.6520278,1.222636192140739,0.15892250906877528,0.4999592199635242,-0.00030132048465250015,-0.0005883207971411771,-0.19042491179813728,-0.0012759394274816556,-0.0025070011667136217,-0.3908617975935263
1771335103.747502,1.6728551855159657,0.005201858576247518,1.4914884926844656,0.00016299900872425454,-0.0017111854634233102,-0.19048246339343508,0.0007215224298152269,-0.0072281763992488625,-0.3909214987923072
1771335103.8472922,1.551366748794626,0.21369318466779053,2.9166093264762636,0.002243790111060546,-0.0023175072772753,-0.19054295202473223,0.009490908808389606,-0.009732963688022149,-0.39087403699599027
1771335103.949062,0.8637220271999422,1.2657800946720212,4.22070478958206,0.005096905570786848,-0.0005474370530087642,-0.1905892718903746,0.021446190611218278,-0.0022555300640258948,-0.39060515645872274
1771335104.0477517,0.12789958924031355,3.282595610727269,4.706400490108917,0.005991047730725197,0.00378573598419342,-0.1906177217486227,0.025158027839538563,0.015945463880912454,-0.39011444392704664
1771335104.1468453,0.16695046595320742,5.771202327622621,3.9749870667897986,0.003099694886120418,0.00853986234994811,-0.1906236174111549,0.012991223281385716,0.035871173893832174,-0.3893856829399167
1771335104.2468612,1.6205436542536555,7.7659457642576095,2.2914054507077175,-0.003511782479502244,0.01061673792149019,-0.19059667120269635,-0.014725263079946422,0.04452825061755669,-0.3883579149965175
1771335104.3468668,4.471170676491867,8.290162833443748,0.5848425598734586,-0.010791974495207926,0.007460398817227028,-0.190551131274991,-0.04519051154723576,0.031272131226302693,-0.38718788464044795
1771335104.4469576,7.883737307290417,6.9410599266208965,0.030001784748841014,-0.014885736298333441,-0.0006086400360900389,-0.19049014369968548,-0.062273035580611494,-0.0024944992201465076,-0.38592455384183033
1771335104.5470977,10.504901099673218,4.231318733479254,1.4021154663201618,-0.01283010105441485,-0.010494474080036093,-0.19040778360684227,-0.053631884923385754,-0.043775033327961226,-0.3845546367178359
1771335104.6482573,11.132536404736113,1.4463033783438364,4.553623272179933,-0.00495323994892596,-0.017156176508430192,-0.19034066079245762,-0.020724591360295603,-0.07155096797547231,-0.38341245155670345
1771335104.752323,9.377400367086697,0.028668928655817532,8.369073592567151,0.004789007343986632,-0.018192166567229433,-0.19028541017170592,0.019937815388245857,-0.07581574230286643,-0.3825050622222684
1771335104.8469188,5.960704007466175,0.8236070159889364,11.215688976544888,0.017066242591097167,-0.010813195483579636,-0.19014349148303414,0.07091941781696919,-0.04502077916167307,-0.380999877202468
1771335104.9476151,2.4482009309230275,3.5879952221552633,11.963803846921705,0.02061216761395704,0.0020503641333977068,-0.19008547440085255,0.08562798835755116,0.008451603475423314,-0.38041753741011775
1771335105.0478463,0.28112005014100516,7.287559225850357,10.43132072400864,0.01469718785394851,0.013834995248596578,-0.19016212979788316,0.061176733850804736,0.05747362990371755,-0.38105176639860877
1771335105.1465883,0.3039003964512683,10.48078890519505,7.2153106983536865,0.0032009997528567426,0.019546246876802936,-0.19021374501105334,0.013421899564676067,0.0813368940341862,-0.3814900810812706
1771335105.2468035,2.5001772850177675,11.970507372602109,3.5293153423801313,-0.00853676335933623,0.017622105224667745,-0.1902430733119977,-0.035462339297956544,0.07343355234597786,-0.3817427083714202
1771335105.34812,6.032258381978751,11.17994813210678,0.7877934859144748,-0.017048283849123196,0.009263002894453917,-0.19026742231654728,-0.07098231779380537,0.03869147926939401,-0.3819437922015634
1771335105.4470878,9.555586657254564,8.407699789520809,0.036713553224632545,-0.01940497394366883,-0.002358158260497185,-0.19024788717502586,-0.08084299235967947,-0.009715843709722055,-0.38177797597957325
1771335105.5483897,11.716856192173074,4.7189642008736365,1.5641796069532876,-0.014435190545576957,-0.01345943369795534,-0.1902220589026245,-0.060174922942466534,-0.055960940673332245,-0.38156245048508636
1771335105.648106,11.694473535708878,1.5157756441249834,4.789750820166125,-0.0037104567252176745,-0.019429334784032633,-0.19021651631677455,-0.015554299430724335,-0.08086180717787918,-0.3815147455843686
1771335105.7545698,9.50037024364428,0.029559421685057874,8.470070334670654,0.008133548709615582,-0.017999637514476027,-0.19022075186155635,0.03376653247101911,-0.07497460250976842,-0.3815492862828141
1771335105.847969,5.969359466153635,0.8192355997661733,11.211404934080193,0.01699869388120222,-0.010240295130733566,-0.1902092013840242,0.07070309206539699,-0.04269761634437784,-0.3814450645124022
