Target_X,Target_Y,MIL_Land_X,MIL_Land_Y,MIL_Error,Sim_Land_X,Sim_Land_Y,Sim_Error
0.20616,0.03267,0.10763811995912803,0.036377031361218316,0.09859159664140259,0.10687764059864369,0.03101085317309709,0.09929622176343524
0.02619,0.15412,0.02672788862366777,0.1537128350277506,0.000674616547453489,0.022638117266681065,0.1544957424469477,0.003571701742543382
-0.09805,-0.19762,-0.09930397455864479,-0.19838279008428453,0.0014677536940546946,-0.1022791803943503,-0.20838862444088407,0.011569323193547797
0.20372,0.12385,0.20371865945864964,0.12385012552880457,1.3464058054051733e-06,0.23047034184332557,0.13941378323370127,0.03094854014780689
0.17617,0.03337,0.1762076243311251,0.032738819802710026,0.0006323005865437886,0.20703260643490362,0.03729833318375644,0.031111610012314644
-0.14647,-0.00493,-0.14647560342558036,-0.004936234257768641,8.38238320291989e-06,-0.1574908638943887,-0.006303642557279025,0.011106139511720937
0.03372,0.10127,0.0337230406397094,0.10126743737414683,3.9764985987328006e-06,0.03993910115044521,0.10010627956681305,0.00632704230791021
-0.20173,-0.05853,-0.20193298734180365,-0.055656568421744074,0.00288059245570262,-0.2081406903746778,-0.06307851003228145,0.0078604004092509
-0.12437,-0.07813,-0.12347372982663557,-0.0775709690884572,0.0010563218182557206,-0.09828378177830202,-0.08101274141114155,0.026245018177809627
0.22893,0.00935,0.1273852602065923,0.006000438989675744,0.10159996918637702,0.13725537604384114,0.0024010605366499307,0.09193761165686457
-0.07321,-0.21667,-0.07321427433008001,-0.21667204231275647,4.737186826395043e-06,-0.08406217905897126,-0.25252219376593377,0.03745863836497577
0.09341,0.13834,0.0894557466752053,0.13164731620034656,0.0077735536145828125,0.08017276620893221,0.11095083445256704,0.030420235827883967
-0.12706,0.21002,-0.1270641933890342,0.21001270902037478,8.410879590613784e-06,-0.14763958697954574,0.2625282999056071,0.05639717155341983
0.10011,0.06962,0.10010955588541129,0.0696201913913049,4.83599420494014e-07,0.09953416404182477,0.06428508605845194,0.005365901025405838
-0.18559,-0.14159,-0.18558983811766938,-0.14158952712614709,4.998155357052176e-07,-0.2051328197535633,-0.16199021445919454,0.028250496524864718
-0.02907,-0.227,-0.029066021561070722,-0.22701416393098744,1.4712067065197734e-05,-0.0345979940875252,-0.26709609141081936,0.04047536615098738
0.19255,-0.03284,0.12795373055547743,-0.03336636081383923,0.06459841392678078,0.13036086266871194,-0.0378000008178907,0.06238662044159214
