U1,U2,U3,mid_x,mid_y,mid_z,ee_x,ee_y,ee_z
0.0,0.0,0.0,3.3065416622541037e-06,0.0,-0.19036912150652113,6.0826336879046396e-06,0.0,-0.3907576704717413
0.0,0.0,0.0,3.3065416622541037e-06,0.0,-0.19036912150652113,6.0826336879046396e-06,0.0,-0.3907576704717413
0.0,0.0,0.0,0.0010069360723719,-0.00011162813461851329,-0.19045786559581757,0.0007462027133442461,0.0016142678214237094,-0.3916386663913727
0.3836005973010348,0.03268624287212722,0.19233628947703438,0.0005420880625024438,0.0003020123695023358,-0.19041667878627777,-7.042608194751665e-05,0.002486445941030979,-0.39131519198417664
0.8650628542698895,0.04897421848267132,1.3256960443601622,-0.00020972726633772254,9.143549686996266e-05,-0.1905083954334259,-0.0018358961679041386,0.0008221426396630704,-0.3917049169540405
0.45464421383061415,1.129384357355146,3.0171622889697263,0.0012850441271439195,-0.0003108755627181381,-0.19064095616340637,0.003998513333499432,-0.000704534410033375,-0.3919672966003418
0.02747994099697607,4.004684255229405,3.36869306032001,0.004042645450681448,0.0020433117169886827,-0.19064486026763916,0.012446170672774315,0.010419598780572414,-0.39132511615753174
1.8513239693978587,6.894689144606353,1.6005800900491358,0.0020018788054585457,0.006917280610650778,-0.19053640961647034,0.001355632790364325,0.03194323182106018,-0.389641135931015
6.320337975343152,6.8165468333938675,0.009374791707229447,-0.007671216502785683,0.007411941885948181,-0.1903308480978012,-0.03451203182339668,0.033452875912189484,-0.38675713539123535
10.261463244549288,3.3930067959869294,1.8532473029507868,-0.015872931107878685,-0.0026947257574647665,-0.19016776978969574,-0.06008104979991913,-0.00873903650790453,-0.38373786211013794
9.826426497198314,0.22287546440697809,7.089525369344238,-0.009506167843937874,-0.01787480339407921,-0.19012680649757385,-0.03227156028151512,-0.06668855994939804,-0.3806069493293762
5.114080497175877,1.2407042253577347,11.392665738066121,0.01155873853713274,-0.019184406846761703,-0.1899280548095703,0.04195514693856239,-0.07156126946210861,-0.37793001532554626
0.0,0.0,0.0,0.025864601135253906,0.0008463037083856761,-0.18888971209526062,0.08686542510986328,-0.002172715961933136,-0.3724551498889923
0.0,0.0,0.0,0.010716334916651249,0.010483281686902046,-0.18890491127967834,0.03687043860554695,0.03584492579102516,-0.3795861601829529
0.0,0.0,0.0,-0.012369862757623196,0.0008343046065419912,-0.18968163430690765,-0.028267839923501015,0.00892792921513319,-0.383139431476593
0.0,0.0,0.0,-0.009835047647356987,-0.006237135734409094,-0.1896819919347763,-0.03205219656229019,-0.017574815079569817,-0.38231006264686584
0.0,0.0,0.0,0.004673214629292488,-0.0015276775229722261,-0.19021515548229218,0.005670095793902874,-0.0042626517824828625,-0.3889533281326294
0.0,0.0,0.0,0.00692880991846323,0.0036432850174605846,-0.18998399376869202,0.018328413367271423,0.013877359218895435,-0.3883308470249176
0.0,0.0,0.0,-0.0008262536721304059,0.002088837558403611,-0.1903364211320877,-0.0004174696805421263,0.01024924498051405,-0.3905934691429138
0.0,0.0,0.0,-0.004171587992459536,-0.001316805835813284,-0.19037218391895294,-0.012704174034297466,-0.002485341625288129,-0.39008232951164246
0.0,0.0,0.0,-0.00045306881656870246,-0.0013040765188634396,-0.19043728709220886,-0.004900031723082066,-0.0034196863416582346,-0.39087504148483276
0.0,0.0,0.0,0.0025059450417757034,0.0007586129941046238,-0.190431147813797,0.0044014947488904,0.003459277329966426,-0.39146703481674194
0.0,0.0,0.0,0.001052206032909453,0.0012043891474604607,-0.190358504652977,0.0023384445812553167,0.00567483389750123,-0.39097461104393005
0.0,0.0,0.0,-0.0010073418961837888,0.00011491576151456684,-0.19040492177009583,-0.003752431133762002,0.0021188741084188223,-0.3910324275493622
0.0,0.0,0.0,-0.0006691296002827585,-0.000394141097785905,-0.19047458469867706,-0.004037665668874979,-6.887858762638643e-05,-0.3914729356765747
0.0,0.0,0.0,0.0006029799696989357,0.0001198155150632374,-0.1904839128255844,-0.0005840766825713217,0.0014317521126940846,-0.39171645045280457
0.0,0.0,0.0,0.0007170034223236144,0.0005134387174621224,-0.190435990691185,0.0004357389407232404,0.002997664036229253,-0.391434907913208
0.0,0.0,0.0,2.2561376681551337e-05,0.0003138229076284915,-0.19043026864528656,-0.0012908518547192216,0.0025031836703419685,-0.39133158326148987
0.0,0.0,0.0,-0.0002168009668821469,4.540248119155876e-05,-0.1904524266719818,-0.002313146134838462,0.0014898126246407628,-0.39142945408821106
0.0,0.0,0.0,0.00012360088294371963,0.00010070841381093487,-0.19046300649642944,-0.0015696772607043386,0.0015459766145795584,-0.3915325105190277
0.0,0.0,0.0,0.00034295409568585455,0.0002628966758493334,-0.19045208394527435,-0.0008021205430850387,0.0021310187876224518,-0.3914930522441864
0.0,0.0,0.0,0.00020284565107431263,0.0002674496790859848,-0.19044409692287445,-0.0010376796126365662,0.0022307324688881636,-0.391431599855423
