U1,U2,U3,mid_x,mid_y,mid_z,ee_x,ee_y,ee_z
0.0,0.0,0.0,3.3065416622541037e-06,0.0,-0.19036912150652113,6.0826336879046396e-06,0.0,-0.3907576704717413
0.0,0.0,0.0,3.3065416622541037e-06,0.0,-0.19036912150652113,6.0826336879046396e-06,0.0,-0.3907576704717413
0.0,0.0,0.0,0.0010069360723719,-0.00011162813461851329,-0.19045786559581757,0.0007462027133442461,0.0016142678214237094,-0.3916386663913727
3.961764579897578,3.223734441694341,0.11256870061190972,0.0005420880625024438,0.0003020123695023358,-0.19041667878627777,-7.042608194751665e-05,0.002486445941030979,-0.39131519198417664
7.923529159795156,6.447468883388682,0.22513740122381945,-0.004031104035675526,-0.003184166271239519,-0.19076091051101685,-0.019701318815350533,-0.0103159099817276,-0.39204615354537964
11.885293739692735,9.671203325083024,0.3377061018357292,-0.010940012522041798,-0.009692749939858913,-0.19024603068828583,-0.04626568779349327,-0.03368814289569855,-0.384782075881958
11.885293739692735,9.671203325083024,0.3377061018357292,-0.016956297680735588,-0.015272310003638268,-0.18989844620227814,-0.07154504954814911,-0.05537070706486702,-0.3788295388221741
11.885293739692735,9.671203325083024,0.3377061018357292,-0.017514191567897797,-0.015011738985776901,-0.1899927407503128,-0.0749739557504654,-0.05788441374897957,-0.37847182154655457
11.885293739692735,9.671203325083024,0.3377061018357292,-0.01464347168803215,-0.012085841968655586,-0.19047939777374268,-0.06702487170696259,-0.049428123980760574,-0.382318913936615
11.885293739692735,9.671203325083024,0.3377061018357292,-0.013144987635314465,-0.011194498278200626,-0.1907370239496231,-0.06076560541987419,-0.04516066610813141,-0.38470181822776794
5.972563015775482,6.606622779067599,6.066088303246191,-0.014390010386705399,-0.012706965208053589,-0.19066177308559418,-0.0627734437584877,-0.04896238073706627,-0.38403967022895813
0.059832291858230656,3.5420422330521735,11.794470504656655,-0.0054881516844034195,-0.0023208316415548325,-0.19186653196811676,-0.023934174329042435,-0.012994314543902874,-0.39368128776550293
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012248406186699867,0.0150869470089674,-0.18968544900417328,0.043705206364393234,0.052865710109472275,-0.37664884328842163
0.059832291858230656,3.5420422330521735,11.794470504656655,0.020534373819828033,0.022650420665740967,-0.18764875829219818,0.07210922241210938,0.08243739604949951,-0.3650565445423126
0.059832291858230656,3.5420422330521735,11.794470504656655,0.014858897775411606,0.015001347288489342,-0.1889173835515976,0.062014658004045486,0.06943993270397186,-0.3749402165412903
0.059832291858230656,3.5420422330521735,11.794470504656655,0.007717427797615528,0.006502875126898289,-0.1906869262456894,0.04134361445903778,0.04513316974043846,-0.3860788941383362
0.059832291858230656,3.5420422330521735,11.794470504656655,0.01005329005420208,0.011349322274327278,-0.1908368468284607,0.04233887046575546,0.04983784630894661,-0.3869267702102661
0.059832291858230656,3.5420422330521735,11.794470504656655,0.015372554771602154,0.018180234357714653,-0.19010525941848755,0.05827399343252182,0.07132478058338165,-0.3821592330932617
0.059832291858230656,3.5420422330521735,11.794470504656655,0.01554647646844387,0.016869869083166122,-0.1898554265499115,0.06295997649431229,0.07361922413110733,-0.3805956542491913
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012175164185464382,0.012197984382510185,-0.1903626024723053,0.05421958491206169,0.06081828102469444,-0.3840787410736084
0.059832291858230656,3.5420422330521735,11.794470504656655,0.011114518158137798,0.01205107755959034,-0.1906227469444275,0.04852528125047684,0.05605655163526535,-0.3857801854610443
0.059832291858230656,3.5420422330521735,11.794470504656655,0.01293240487575531,0.014854671433568,-0.19040875136852264,0.05264810100197792,0.06301010400056839,-0.38434985280036926
0.059832291858230656,3.5420422330521735,11.794470504656655,0.014105414040386677,0.015520050190389156,-0.19019679725170135,0.057395145297050476,0.0674213320016861,-0.38292452692985535
0.059832291858230656,3.5420422330521735,11.794470504656655,0.013329287059605122,0.014013100415468216,-0.19027617573738098,0.056154824793338776,0.06430293619632721,-0.38347262144088745
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012376799248158932,0.01330782100558281,-0.19042471051216125,0.052834246307611465,0.06102348491549492,-0.3844722807407379
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012580469250679016,0.014045476913452148,-0.19041572511196136,0.05268634483218193,0.06211868301033974,-0.3844051957130432
0.059832291858230656,3.5420422330521735,11.794470504656655,0.013228676281869411,0.014613393694162369,-0.1903238296508789,0.05471550673246384,0.06427448987960815,-0.38378554582595825
0.059832291858230656,3.5420422330521735,11.794470504656655,0.013290513306856155,0.014298257417976856,-0.19030536711215973,0.05537092685699463,0.06411170959472656,-0.3836666941642761
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012906570918858051,0.013897716999053955,-0.19035600125789642,0.054287295788526535,0.0628160908818245,-0.38400912284851074
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012757501564919949,0.01399952545762062,-0.19038037955760956,0.05357910320162773,0.06262391805648804,-0.3841698467731476
0.059832291858230656,3.5420422330521735,11.794470504656655,0.012953003868460655,0.014257659204304218,-0.19035619497299194,0.0540589764714241,0.06333943456411362,-0.38400518894195557
0.059832291858230656,3.5420422330521735,11.794470504656655,0.013101700693368912,0.014251994900405407,-0.19033509492874146,0.054632674902677536,0.06361138075590134,-0.3838651478290558
